domain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
finance,allocation_detail,comments,comments,Comments,STRING,,,,,transactional_data,Free-text comments or notes related to this allocation detail for audit trail purposes.,SOX Internal Controls
finance,allocation_detail,cost_pool_code,cost_pool_code,Cost Pool Code,STRING,,,,,transactional_data,The code identifying the cost pool from which this allocation is distributed.,Internal Financial Allocation Framework
finance,allocation_detail,cost_pool_name,cost_pool_name,Cost Pool Name,STRING,,,,,transactional_data,The name of the cost pool from which this allocation is distributed.,Internal Financial Allocation Framework
finance,allocation_detail,currency_code,currency_code,Currency Code,STRING,,,,USD|CAD|EUR|GBP|MXN,transactional_data,The ISO 4217 currency code for all monetary amounts in this allocation detail.,ISO 4217 Currency Codes
finance,allocation_detail,effective_end_date,effective_end_date,Effective End Date,DATE,,,,,transactional_data,The date until which this allocation detail remains effective for financial reporting.,GAAP Period Recognition
finance,allocation_detail,effective_start_date,effective_start_date,Effective Start Date,DATE,,,,,transactional_data,The date from which this allocation detail becomes effective for financial reporting.,GAAP Period Recognition
finance,allocation_detail,elimination_flag,elimination_flag,Elimination Flag,BOOLEAN,,,,true|false,transactional_data,Indicates whether this allocation detail should be eliminated in consolidated financial reporting.,GAAP Consolidation Standards
finance,allocation_detail,exchange_rate,exchange_rate,Exchange Rate,"DECIMAL(12,6)",,,,,transactional_data,The exchange rate applied if currency conversion was required for this allocation.,GAAP Foreign Currency Translation
finance,allocation_detail,expense_type,expense_type,Expense Type,STRING,,,,salary|benefits|rent|utilities|technology|consulting|marketing|other,transactional_data,"The type of expense being allocated (e.g., salary, benefits, rent, technology).",GAAP Expense Classification
finance,allocation_detail,intercompany_flag,intercompany_flag,Intercompany Flag,BOOLEAN,,,,true|false,transactional_data,Indicates whether this allocation involves intercompany transactions between legal entities.,GAAP Intercompany Accounting
finance,allocation_detail,is_mlr_eligible,is_mlr_eligible,Is Medical Loss Ratio (MLR) Eligible,BOOLEAN,,,,true|false,transactional_data,Indicates whether this allocation is eligible for inclusion in MLR calculations.,ACA MLR Reporting Requirements
finance,allocation_detail,is_recurring,is_recurring,Is Recurring,BOOLEAN,,,,true|false,transactional_data,Indicates whether this allocation detail is part of a recurring allocation pattern.,Internal Financial Allocation Framework
finance,allocation_detail,journal_entry_line_number,journal_entry_line_number,Journal Entry Line Number,INT,,,,,transactional_data,The line number within the journal entry for this allocation detail.,GAAP General Ledger Standards
finance,allocation_detail,legal_entity_code,legal_entity_code,Legal Entity Code,STRING,,,,,transactional_data,The legal entity code to which this allocation applies for statutory reporting purposes.,NAIC Statutory Accounting Principles
finance,allocation_detail,legal_entity_name,legal_entity_name,Legal Entity Name,STRING,,,,,transactional_data,The name of the legal entity to which this allocation applies.,NAIC Statutory Accounting Principles
finance,allocation_detail,line_of_business_code,line_of_business_code,Line of Business (LOB) Code,STRING,,,,,transactional_data,"The line of business code (e.g., Commercial, Medicare, Medicaid) to which this allocation applies.",CMS Reporting Requirements
finance,allocation_detail,line_of_business_name,line_of_business_name,Line of Business (LOB) Name,STRING,,,,commercial|medicare|medicaid|marketplace|dual_eligible|other,transactional_data,The name of the line of business to which this allocation applies.,CMS Reporting Requirements
finance,allocation_detail,market_segment,market_segment,Market Segment,STRING,,,,large_group|small_group|individual|government|other,transactional_data,"The market segment to which this allocation applies (e.g., large group, small group, individual).",ACA Market Segment Definitions
finance,allocation_detail,mlr_category,mlr_category,Medical Loss Ratio (MLR) Category,STRING,,,,claims|quality_improvement|administrative|taxes_fees|excluded,transactional_data,"The MLR category to which this allocation applies for regulatory reporting (e.g., claims, quality improvement, administrative).",ACA MLR Reporting Requirements
finance,allocation_detail,posted_date,posted_date,Posted Date,DATE,,,,,transactional_data,The date when this allocation was posted to the general ledger.,GAAP Period Close Standards
finance,allocation_detail,posted_timestamp,posted_timestamp,Posted Timestamp,TIMESTAMP,,,,,transactional_data,The date and time when this allocation was posted to the general ledger.,GAAP Period Close Standards
finance,allocation_detail,prior_period_amount,prior_period_amount,Prior Period Amount,"DECIMAL(18,2)",,,confidential,,transactional_data,The allocated amount from the prior comparable period for trend analysis.,GAAP Comparative Financial Statements
finance,allocation_detail,product_code,product_code,Product Code,STRING,,,,,transactional_data,"The insurance product code to which this allocation applies (e.g., HMO, PPO, EPO).",Internal Product Catalog
finance,allocation_detail,product_name,product_name,Product Name,STRING,,,,,transactional_data,The name of the insurance product to which this allocation applies.,Internal Product Catalog
finance,allocation_detail,recurrence_frequency,recurrence_frequency,Recurrence Frequency,STRING,,,,monthly|quarterly|annually|one_time,transactional_data,The frequency at which this allocation recurs if it is a recurring allocation.,Internal Financial Allocation Framework
finance,allocation_detail,region_code,region_code,Region Code,STRING,,,,,transactional_data,The region code to which this allocation applies for regional financial analysis.,Internal Regional Structure
finance,allocation_detail,region_name,region_name,Region Name,STRING,,,,,transactional_data,The name of the region to which this allocation applies.,Internal Regional Structure
finance,allocation_detail,reporting_entity_code,reporting_entity_code,Reporting Entity Code,STRING,,,,,transactional_data,The code of the reporting entity for which this allocation is relevant in consolidated reporting.,GAAP Consolidation Standards
finance,allocation_detail,reversal_date,reversal_date,Reversal Date,DATE,,,,,transactional_data,The date when this allocation was reversed.,GAAP Accounting Adjustments
finance,allocation_detail,reversal_flag,reversal_flag,Reversal Flag,BOOLEAN,,,,true|false,transactional_data,Indicates whether this allocation detail is a reversal of a previous allocation.,GAAP Accounting Adjustments
finance,allocation_detail,reversal_reason,reversal_reason,Reversal Reason,STRING,,,,,transactional_data,The business reason for reversing this allocation detail.,SOX Internal Controls
finance,allocation_detail,source_amount,source_amount,Source Amount,"DECIMAL(18,2)",,,confidential,,transactional_data,Original amount before allocation is applied.,GAAP Financial Reporting Standards
finance,allocation_detail,source_cost_center_code,source_cost_center_code,Source Cost Center Code,STRING,,,,,transactional_data,The cost center code from which the amount is being allocated.,Internal Chart of Accounts
finance,allocation_detail,source_department_code,source_department_code,Source Department Code,STRING,,,,,transactional_data,The department code from which the amount is being allocated.,Internal Organizational Hierarchy
finance,allocation_detail,source_department_name,source_department_name,Source Department Name,STRING,,,,,transactional_data,The name of the department from which the amount is being allocated.,Internal Organizational Hierarchy
finance,allocation_detail,source_gl_account_code,source_gl_account_code,Source General Ledger (GL) Account Code,STRING,,,,,transactional_data,The general ledger account code from which the amount is being allocated.,GAAP Chart of Accounts
finance,allocation_detail,source_system_code,source_system_code,Source System Code,STRING,,,,,transactional_data,"The code identifying the source system from which this allocation detail originated (e.g., SAP, Oracle).",Internal System Integration Standards
finance,allocation_detail,state_code,state_code,State Code,STRING,,,,,transactional_data,The two-letter state code to which this allocation applies for state-level reporting.,State Insurance Department Reporting
finance,allocation_detail,target_cost_center_code,target_cost_center_code,Target Cost Center Code,STRING,,,,,transactional_data,The cost center code to which the amount is being allocated.,Internal Chart of Accounts
finance,allocation_detail,target_department_code,target_department_code,Target Department Code,STRING,,,,,transactional_data,The department code to which the amount is being allocated.,Internal Organizational Hierarchy
finance,allocation_detail,target_department_name,target_department_name,Target Department Name,STRING,,,,,transactional_data,The name of the department to which the amount is being allocated.,Internal Organizational Hierarchy
finance,allocation_detail,target_gl_account_code,target_gl_account_code,Target General Ledger (GL) Account Code,STRING,,,,,transactional_data,The general ledger account code to which the amount is being allocated.,GAAP Chart of Accounts
finance,allocation_detail,total_pool_amount,total_pool_amount,Total Pool Amount,"DECIMAL(18,2)",,,confidential,,transactional_data,The total amount in the allocation pool before distribution across targets.,GAAP Financial Reporting Standards
finance,allocation_detail,variance_amount,variance_amount,Variance Amount,"DECIMAL(18,2)",,,confidential,,transactional_data,The variance between the allocated amount and any budgeted or expected amount.,GAAP Variance Analysis
finance,allocation_detail,variance_percentage,variance_percentage,Variance Percentage,"DECIMAL(5,2)",,,,,transactional_data,The variance expressed as a percentage of the budgeted or expected amount.,GAAP Variance Analysis
finance,allocation_detail,year_to_date_amount,year_to_date_amount,Year to Date Amount,"DECIMAL(18,2)",,,confidential,,transactional_data,The cumulative allocated amount for the fiscal year to date.,GAAP Financial Reporting Standards
